# background genes,# genes,perc_overlap,category,chart color,description,FDR value,genes,network.SUID,nodes.SUID,p-value,PMID,term name,transferred FDR value,year
997,47,0.0471414242728185,GO Biological Process,,Positive regulation of intracellular signal transduction,1.53E-21,XBP1|BRD4|KDR|PIK3CA|ERBB3|CDH2|TP53|EGFR|ATM|PDCD4|NRG1|KIT|BAX|RICTOR|AXL|MAP2K1|RPTOR|DVL3|MET|BID|CAV1|PARK7|FN1|CASP8|BECN1|TGM2|JUN|PTEN|SRC|AR|HSPA1A|SYK|GATA3|TFRC|BCL2L11|BAD|GAPDH|SHC1|RAF1|PRKCA|BRAF|BIRC2|LCK|MYC|CTNNB1|PRKCB|NOTCH1,128,739|517|460|715|487|370|709|406|475|397|502|514|547|478|670|559|676|346|400|763|685|340|703|427|430|535|688|373|625|733|316|382|445|319|586|493|526|607|727|706|694|391|511|505|580|337|571,1.22E-23,,GO:1902533,2.08153085691824,0
446,21,0.047085201793722,GO Biological Process,,Regulation of peptidase activity,0.00000000366,SERPINE1|STAT3|BAX|BID|SMAD3|CAV1|PARK7|FN1|CASP8|SRC|BAK1|SYK|BCL2L11|BAD|GAPDH|RAF1|RPS6KA1|BIRC2|LCK|MYC|DIABLO,128,322|691|547|763|538|685|340|703|427|625|520|382|586|493|526|727|331|391|511|505|508,9.2E-11,,GO:0052547,0.843651891460559,0
1572,74,0.0470737913486005,GO Biological Process,,Cellular response to stress,1.84E-36,ERCC1|MAPK1|XBP1|NFKB1|CCND1|CDKN1B|MAPK14|MSH2|MSH6|VHL|PRDX1|XRCC1|EEF2K|BRD4|PIK3CA|YWHAE|PXN|GATA6|TP53|EGFR|ATM|BAX|AXL|MAP2K1|CTNNA1|RPTOR|BID|STK11|MRE11|PRKCD|SMAD3|CAV1|FOXO3|PARK7|FOXM1|PRKAA1|MTOR|BECN1|PARP1|JUN|PTEN|SRC|BAK1|HSPA1A|BCL2L1|ANXA1|ERRFI1|PCNA|BRCA2|TP53BP1|CHEK2|SQSTM1|XRCC5|PDK1|BCL2L11|G6PD|ASNS|BAD|CDK1|MAPK8|BCL2|CDKN1A|SETD2|CHEK1|MAPK9|NDRG1|EIF4G1|BRAF|RPS6KA1|MYC|YAP1|RAD51|NOTCH1|DIABLO,128,730|622|739|601|481|583|634|736|388|394|415|769|349|517|715|451|757|631|709|406|475|547|670|559|754|676|763|499|679|325|538|685|541|340|484|343|352|430|409|688|373|625|520|316|385|565|334|376|751|463|361|412|574|328|586|496|418|493|637|640|553|604|532|442|403|448|544|694|331|505|523|658|571|508,3.86E-39,,GO:0033554,3.57351821769905,0
85,4,0.0470588235294118,GO Biological Process,,Metanephros development,0.0421,SMAD4|GATA3|BCL2|CTNNB1,128,616|445|553|580,0.0051,,GO:0001656,0.137571790416433,0
149,7,0.0469798657718121,GO Biological Process,,Response to calcium ion,0.0027,CCND1|EEF2K|CAV1|PRKAA1|JUN|BAD|BRAF,128,481|349|685|343|688|493|694,0.00022,,GO:0051592,0.256863623584101,0
1363,64,0.0469552457813646,GO Biological Process,,Response to endogenous stimulus,1.43E-30,MAPK1|XBP1|RPS6KB1|NFKB1|CCND1|CDKN1B|MAPK14|IGFBP2|CDH1|EEF2K|PIK3CA|STAT3|RB1|PXN|GATA6|TP53|EGFR|PDCD4|KIT|ITGA2|TSC1|CTNNA1|IRS1|SMAD1|RPTOR|ARID1A|STK11|PGR|PRKCD|SMAD3|CAV1|FOXO3|STAT5A|SMAD4|PRKAA1|MTOR|COL6A1|BECN1|TGM2|PARP1|CASP7|JUN|SRC|AR|HSPA1A|SYK|BCL2L1|ANXA1|ERRFI1|PCNA|GATA3|ACVRL1|BCL2L11|BAD|BCL2|CHEK1|SHC1|ESR1|EIF4E|YAP1|ACACA|RAD51|CTNNB1|NOTCH1,128,622|739|421|601|481|583|634|598|355|349|715|691|595|757|631|709|406|397|514|721|433|754|610|700|676|619|499|568|325|538|685|541|550|616|343|352|490|430|535|409|529|688|625|733|316|382|385|565|334|376|445|712|586|493|553|442|607|760|745|523|466|658|580|571,5.12E-33,,GO:0009719,2.98446639625349,0
213,10,0.0469483568075117,GO Biological Process,,Regulation of DNA repair,0.00017,XRCC1|EGFR|ARID1A|FOXM1|PARP1|PCNA|TP53BP1|SETD2|CHEK1|RAD51,128,769|406|619|484|409|376|463|532|442|658,0.0000098,,GO:0006282,0.376955107862173,0
341,16,0.0469208211143695,GO Biological Process,,Regulation of intracellular transport,0.000000567,MAPK1|XBP1|MAPK14|CDH1|YWHAE|MAP2K1|STK11|PRKCD|SMAD3|PARK7|PRKAA1|SRC|CDK1|MAPK8|SETD2|BAP1,128,622|739|634|355|451|559|499|325|538|340|343|625|637|640|532|379,0.0000000193,,GO:0032386,0.624641694110709,0
128,6,0.046875,GO Biological Process,,Embryonic epithelial tube formation,0.0068,TSC2|TSC1|DVL3|GATA3|SETD2|CTNNB1,128,562|433|346|445|532|580,0.00063,,GO:0001838,0.216749108729376,0
128,6,0.046875,GO Biological Process,,Positive regulation of cell-substrate adhesion,0.0068,KDR|TSC1|SMAD3|FN1|PREX1|BRAF,128,460|433|538|703|718|694,0.00063,,GO:0010811,0.216749108729376,0
150,7,0.0466666666666667,GO Biological Process,,Myeloid leukocyte activation,0.0028,KIT|PRKCD|JUN|PREX1|SYK|ANXA1|NDRG1,128,514|325|688|718|382|565|448,0.00023,,GO:0002274,0.255284196865778,0
150,7,0.0466666666666667,GO Biological Process,,Positive regulation of mononuclear cell proliferation,0.0028,IGFBP2|SYK|BCL2L1|ANXA1|TFRC|BCL2|CDKN1A,128,598|382|385|565|319|553|604,0.00023,,GO:0032946,0.255284196865778,0
172,8,0.0465116279069768,GO Biological Process,,Positive regulation of cellular amide metabolic process,0.0011,RPS6KB1|ITGA2|EEF2|PRKCD|MTOR|YBX1|EIF4G1|MYC,128,421|721|724|325|352|592|544|505,0.0000827,,GO:0034250,0.295860731484177,0
172,8,0.0465116279069768,GO Biological Process,,Regulation of lipid biosynthetic process,0.0011,XBP1|NFKB1|SNAI1|RPTOR|PRKCD|PRKAA1|MTOR|ANXA1,128,739|601|655|676|325|343|352|565,0.0000827,,GO:0046890,0.295860731484177,0
129,6,0.0465116279069768,GO Biological Process,,Positive regulation of DNA repair,0.0071,XRCC1|EGFR|ARID1A|FOXM1|PARP1|PCNA,128,769|406|619|484|409|376,0.00065,,GO:0045739,0.214874165128092,0
129,6,0.0465116279069768,GO Biological Process,,Camera-type eye morphogenesis,0.0071,KDR|STAT3|BAX|BAK1|CTNNB1|NOTCH1,128,460|691|547|520|580|571,0.00065,,GO:0048593,0.214874165128092,0
1146,53,0.0462478184991274,GO Biological Process,,Positive regulation of gene expression,2.68E-24,MAPK1|XBP1|MYH9|SERPINE1|RPS6KB1|MAPK14|MSH2|CDH3|STAT3|ERBB3|GATA6|TP53|EGFR|ATM|NRG1|KIT|ITGA2|MAP2K1|SMAD1|EEF2|ARID1A|PGR|SMAD3|CAV1|PARK7|PRKAA1|FN1|CASP8|MTOR|ADAR|YBX1|SRC|AR|HSPA1A|SYK|ANXA1|GATA3|TP53BP1|TFRC|ETS1|CDK1|MAPK8|GAPDH|SETD2|CHEK1|MAPK9|ESR1|EIF4G1|BRAF|MYC|YAP1|CTNNB1|NOTCH1,128,622|739|436|322|421|634|736|697|691|487|631|709|406|475|502|514|721|559|700|724|619|568|538|685|340|343|703|427|352|646|592|625|733|316|382|565|445|463|319|652|637|640|526|532|442|403|760|544|694|505|523|580|571,1.71E-26,,GO:0010628,2.35718652059712,0
368,17,0.046195652173913,GO Biological Process,,Regulation of neurogenesis,0.000000258,EEF2K|RB1|TP53|KIT|MAP2K1|CTNNA1|STK11|NF2|FN1|MTOR|TGM2|PTEN|XRCC5|BRAF|YAP1|CTNNB1|NOTCH1,128,349|595|709|514|559|754|499|613|703|352|535|373|574|694|523|580|571,0.00000000841,,GO:0050767,0.658838029403677,0
195,9,0.0461538461538462,GO Biological Process,,Cellular response to lipopolysaccharide,0.00049,MAPK1|XBP1|SERPINE1|NFKB1|MAPK14|PDCD4|AXL|SRC|MAPK8,128,622|739|322|601|634|397|670|625|640,0.0000314,,GO:0071222,0.330980391997149,0
997,46,0.0461384152457372,GO Biological Process,,Animal organ morphogenesis,1.13E-20,MAPK1|SERPINE1|NFKB1|MAPK14|SNAI1|KDR|STAT3|CDH2|GATA6|TP53|EGFR|PDCD4|NRG1|BAX|ITGA2|MAP2K1|CTNNA1|PGR|SMAD3|CAV1|FOXO3|SMAD4|NF2|MTOR|TGM2|RBM15|JUN|PTEN|SRC|BAK1|AR|SYK|ERRFI1|GATA3|ACVRL1|BCL2L11|BCL2|SETD2|ESR1|BRAF|WWTR1|RPS6KA1|MYC|YAP1|CTNNB1|NOTCH1,128,622|322|601|634|655|460|691|370|631|709|406|397|502|547|721|559|754|568|538|685|541|616|613|352|535|589|688|373|625|520|733|382|334|445|712|586|553|532|760|694|673|331|505|523|580|571,9.57E-23,,GO:0009887,1.99469215565166,0
304,14,0.0460526315789474,GO Biological Process,,Positive regulation of cell development,0.00000478,EEF2K|KIT|MAP2K1|STK11|FN1|MTOR|TGM2|PREX1|XRCC5|BAD|BCL2|BRAF|CTNNB1|NOTCH1,128,349|514|559|499|703|352|535|718|574|493|553|694|580|571,0.000000193,,GO:0010720,0.532057210338788,0
784,36,0.0459183673469388,GO Biological Process,,Regulation of cell adhesion,9.41E-16,XBP1|SERPINE1|MAPK14|IGFBP2|CDH1|KDR|PIK3CA|ERBB3|ATM|NRG1|ITGA2|TSC1|ARID1A|PRKCD|SMAD3|CAV1|FOXO3|NF2|FN1|CLDN7|TGM2|PREX1|PTEN|SRC|SYK|ANXA1|GATA3|ACVRL1|TFRC|ETS1|BAD|BCL2|PRKCA|BRAF|LCK|NOTCH1,128,739|322|634|598|355|460|715|487|475|502|721|433|619|325|538|685|541|613|703|766|535|718|373|625|382|565|445|712|319|652|493|553|706|694|511|571,1.22E-17,,GO:0030155,1.50264103765727,0
414,19,0.0458937198067633,GO Biological Process,,Regulation of endopeptidase activity,0.0000000398,SERPINE1|STAT3|BAX|BID|SMAD3|PARK7|CASP8|SRC|BAK1|SYK|BCL2L11|BAD|GAPDH|RAF1|RPS6KA1|BIRC2|LCK|MYC|DIABLO,128,322|691|547|763|538|340|427|625|520|382|586|493|526|727|331|391|511|505|508,0.00000000116,,GO:0052548,0.740011692792631,0
1373,63,0.0458849235251275,GO Biological Process,,Regulation of response to stress,1.71E-29,ERCC1|MAPK1|XBP1|SERPINE1|NFKB1|MAPK14|SNAI1|PRDX1|XRCC1|BRD4|RB1|GATA6|TP53|EGFR|ATM|PDCD4|BAX|ITGA2|RICTOR|TSC1|MAP2K1|MET|BID|ARID1A|PRKCD|SMAD3|CAV1|FOXO3|PARK7|FOXM1|COPS5|CASP8|MTOR|PARP1|ADAR|PTEN|SRC|BAK1|HSPA1A|SYK|BCL2L1|ANXA1|ERRFI1|PCNA|GATA3|BRCA2|TP53BP1|CHEK2|XRCC5|ETS1|BCL2L11|BAD|BCL2|SETD2|CHEK1|ESR1|EIF4G1|BAP1|BRAF|BIRC2|MYC|RAD51|CTNNB1,128,730|622|739|322|601|634|655|415|769|517|595|631|709|406|475|397|547|721|478|433|559|400|763|619|325|538|685|541|340|484|364|427|352|409|646|373|625|520|316|382|385|565|334|376|445|751|463|361|574|652|586|493|553|532|442|760|544|379|694|391|505|658|580,6.97E-32,,GO:0080134,2.87670038896078,0
371,17,0.045822102425876,GO Biological Process,,Regulation of body fluid levels,0.000000289,XBP1|MYH9|SERPINE1|CCND1|MAPK14|PIK3CA|ITGA2|AXL|MET|PRKCD|CAV1|STAT5A|FN1|SRC|SYK|STMN1|LCK,128,739|436|322|481|634|715|721|670|400|325|685|550|703|625|382|439|511,0.00000000944,,GO:0050878,0.653910215724345,0
1049,48,0.0457578646329838,GO Biological Process,,Positive regulation of cellular component organization,1.53E-21,ERCC1|MAPK1|SERPINE1|CDKN1B|MAPK14|EEF2K|KDR|PIK3CA|RB1|PXN|TP53|ATM|NRG1|KIT|BAX|ITGA2|RICTOR|TSC1|AXL|MAP2K1|DVL3|MET|BID|STK11|MRE11|SMAD3|CAV1|PARK7|NF2|FN1|MTOR|BECN1|SRC|BAK1|AR|HSPA1A|SYK|ANXA1|XRCC5|TFRC|BCL2L11|BAD|MAPK8|MAPK9|ESR1|EIF4G1|BRAF|CTNNB1,128,730|622|322|583|634|349|460|715|595|757|709|475|502|514|547|721|478|433|670|559|346|400|763|499|679|538|685|340|613|703|352|430|625|520|733|316|382|565|574|319|586|493|640|403|760|544|694|580,1.22E-23,,GO:0051130,2.08153085691824,0
197,9,0.0456852791878173,GO Biological Process,,Ameboidal-type cell migration,0.00052,MYH9|SNAI1|KDR|PIK3CA|PXN|CDH2|KIT|FN1|PTEN,128,436|655|460|715|757|370|514|703|373,0.0000339,,GO:0001667,0.32839966563652,0
307,14,0.0456026058631922,GO Biological Process,,Germ cell development,0.00000529,ERCC1|RPS6KB1|MSH2|ATM|KIT|BAX|FOXO3|MTOR|SRC|BCL2L1|BRCA2|RPS6|BCL2|CTNNB1,128,730|421|736|475|514|547|541|352|625|385|751|682|553|580,0.000000217,,GO:0007281,0.527654432796481,0
461,21,0.0455531453362256,GO Biological Process,,Positive regulation of protein localization,0.00000000621,XBP1|MAPK14|CDH1|YWHAE|EGFR|STK11|PRKCD|SMAD3|PARK7|PRKAA1|PARP1|SRC|SQSTM1|TFRC|BAD|CDK1|MAPK8|BAP1|WWTR1|PECAM1|YAP1,128,739|634|355|451|406|499|325|538|340|343|409|625|412|319|493|637|640|379|673|667|523,1.64E-10,,GO:1903829,0.820690839982342,0
88,4,0.0454545454545455,GO Biological Process,,Positive regulation of reproductive process,0.0463,BAX|SRC|AR|CTNNB1,128,547|625|733|580,0.0057,,GO:2000243,0.133441900898205,0
617,28,0.0453808752025932,GO Biological Process,,Epithelial cell differentiation,5.77E-12,KDR|CDH3|CDH2|GATA6|NRG1|ITGA2|MAP2K1|FASN|MET|PGR|SMAD3|CAV1|SMAD4|NF2|JUN|ANXA7|SRC|AR|ANXA1|PCNA|GATA3|ACVRL1|CDK1|ESR1|PECAM1|YAP1|CTNNB1|NOTCH1,128,460|697|370|631|502|721|559|472|400|568|538|685|616|613|688|454|625|733|565|376|445|712|637|760|667|523|580|571,1.09E-13,,GO:0030855,1.12388241868443,0
508,23,0.0452755905511811,GO Biological Process,,Regulation of lymphocyte activation,9.94E-10,XBP1|MSH2|IGFBP2|PIK3CA|ATM|AXL|BID|ARID1A|CAV1|FOXO3|PTEN|SRC|SYK|ANXA1|GATA3|TP53BP1|TFRC|BAD|BCL2|CDKN1A|BRAF|LCK|CTNNB1,128,739|736|598|715|475|670|763|619|685|541|373|625|382|565|445|463|319|493|553|604|694|511|580,2.28E-11,,GO:0051249,0.900261361560269,0
199,9,0.0452261306532663,GO Biological Process,,Response to tumor necrosis factor,0.00056,MAPK1|RPS6KB1|NFKB1|MAPK14|TP53|FOXO3|CASP8|GATA3|BIRC2,128,622|421|601|634|709|541|427|445|391,0.0000365,,GO:0034612,0.32518119729938,0
376,17,0.0452127659574468,GO Biological Process,,Regulation of T cell activation,0.000000343,XBP1|IGFBP2|PIK3CA|BID|ARID1A|CAV1|FOXO3|PTEN|SRC|SYK|ANXA1|GATA3|TFRC|BAD|BRAF|LCK|CTNNB1,128,739|598|715|763|619|685|541|373|625|382|565|445|319|493|694|511|580,0.0000000114,,GO:0050863,0.646470587995723,0
1332,60,0.045045045045045,GO Biological Process,,Positive regulation of developmental process,2.05E-27,XBP1|SERPINE1|RPS6KB1|NFKB1|CCND1|MAPK14|MSH2|SNAI1|VHL|EEF2K|KDR|STAT3|ERBB3|RB1|GATA6|NRG1|KIT|BAX|AXL|MAP2K1|SMAD1|DVL3|ARID1A|STK11|SMAD3|FOXO3|SMAD4|NF2|PRKAA1|FN1|CASP8|MTOR|TGM2|PARP1|PREX1|SRC|AR|HSPA1A|SYK|ANXA1|GATA3|TP53BP1|ACVRL1|XRCC5|TFRC|ETS1|BAD|CDK1|BCL2|MAPK9|PRKCA|EIF4G1|BRAF|WWTR1|RPS6KA1|MYC|YAP1|CTNNB1|PRKCB|NOTCH1,128,739|322|421|601|481|634|736|655|394|349|460|691|487|595|631|502|514|547|670|559|700|346|619|499|538|541|616|613|343|703|427|352|535|409|718|625|733|316|382|565|445|463|712|574|319|652|493|637|553|403|706|544|694|673|331|505|523|580|337|571,9.14E-30,,GO:0051094,2.66882461389442,0
111,5,0.045045045045045,GO Biological Process,,Response to retinoic acid,0.0196,IGFBP2|GATA6|ATM|TFRC|YAP1,128,598|631|475|319|523,0.0021,,GO:0032526,0.170774392864352,0
178,8,0.0449438202247191,GO Biological Process,,Regulation of T cell differentiation,0.0014,XBP1|ARID1A|FOXO3|SYK|ANXA1|GATA3|BAD|BRAF,128,739|619|541|382|565|445|493|694,0.0001,,GO:0045580,0.285387196432176,0
89,4,0.0449438202247191,GO Biological Process,,Midbrain development,0.0473,YWHAE|SMAD1|G6PD|CTNNB1,128,451|700|496|580,0.006,,GO:0030901,0.132513885926219,0
89,4,0.0449438202247191,GO Biological Process,,DNA duplex unwinding,0.0473,MRE11|ANXA1|XRCC5|RAD51,128,679|565|574|658,0.006,,GO:0032508,0.132513885926219,0
89,4,0.0449438202247191,GO Biological Process,,Cellular response to calcium ion,0.0473,EEF2K|PRKAA1|JUN|BRAF,128,349|343|688|694,0.006,,GO:0071277,0.132513885926219,0
89,4,0.0449438202247191,GO Biological Process,,Calcium ion transmembrane import into cytosol,0.0473,BAX|BAK1|BCL2|LCK,128,547|520|553|511,0.006,,GO:0097553,0.132513885926219,0
1560,70,0.0448717948717949,GO Biological Process,,Regulation of protein modification process,6.6E-33,MAPK1|XBP1|TSC2|CCND1|CDKN1B|CCNB1|CCNE1|XRCC1|EEF2K|BRD4|KDR|PIK3CA|YWHAE|ERBB3|RB1|TP53|EGFR|ATM|PDCD4|NRG1|KIT|ARAF|BAX|RICTOR|TSC1|MAP2K1|RPTOR|DVL3|STK11|MRE11|PRKCD|CAV1|PARK7|SMAD4|NF2|PRKAA1|FN1|COPS5|MTOR|ADAR|JUN|PTEN|SRC|BAK1|HSPA1A|SYK|ERRFI1|GATA3|CHEK2|ACVRL1|SQSTM1|AKT1S1|XRCC5|TFRC|G6PD|MAPK8|BCL2|CDKN1A|CHEK1|MAPK9|SHC1|RAF1|EIF4G1|BRAF|WWTR1|CCNE2|PECAM1|BIRC2|RAD51|CTNNB1,128,622|739|562|481|583|457|742|769|349|517|460|715|451|487|595|709|406|475|397|502|514|628|547|478|433|559|676|346|499|679|325|685|340|616|613|343|703|364|352|646|688|373|625|520|316|382|334|445|361|712|412|469|574|319|496|640|553|604|442|403|607|727|544|694|673|772|667|391|658|580,2.19E-35,,GO:0031399,3.21804560644581,0
357,16,0.0448179271708684,GO Biological Process,,Transcription by RNA polymerase II,0.00000101,XBP1|NFKB1|MAPK14|STAT3|RB1|SMAD1|SMAD4|PARP1|AR|GATA3|SQSTM1|ETS1|SETD2|ESR1|CTNNB1|NOTCH1,128,739|601|634|691|595|700|616|409|733|445|412|652|532|760|580|571,0.0000000355,,GO:0006366,0.599567862621736,0
938,42,0.0447761194029851,GO Biological Process,,Anatomical structure formation involved in morphogenesis,3.03E-18,ERCC1|MAPK1|XBP1|MYH9|TSC2|SERPINE1|MAPK14|SNAI1|KDR|PIK3CA|GATA6|TP53|ATM|ITGA2|TSC1|MAP2K1|SMAD1|DVL3|SMAD3|CAV1|SMAD4|NF2|FN1|CASP8|COL6A1|TGM2|RBM15|JUN|PTEN|AR|SYK|GATA3|ACVRL1|BCL2L11|YWHAZ|MYH11|SETD2|SHC1|PRKCA|YAP1|CTNNB1|NOTCH1,128,730|622|739|436|562|322|634|655|460|715|631|709|475|721|433|559|700|346|538|685|616|613|703|427|490|535|589|688|373|733|382|445|712|586|664|358|532|607|706|523|580|571,3.13E-20,,GO:0048646,1.75185573714977,0
1252,56,0.0447284345047923,GO Biological Process,,Negative regulation of signal transduction,3.37E-25,XBP1|TSC2|SERPINE1|RPS6KB1|MAPK14|IGFBP2|SNAI1|VHL|BRD4|ERBB3|RB1|CDH2|TP53|EGFR|ATM|PDCD4|NRG1|BAX|TSC1|CTNNA1|IRS1|MET|BID|STK11|PRKCD|CAV1|FOXO3|PARK7|SMAD4|FOXM1|NF2|PRKAA1|CASP8|MTOR|PEA15|ADAR|PTEN|SRC|BAK1|AR|HSPA1A|BCL2L1|ERRFI1|GATA3|CHEK2|AKT1S1|BCL2|RAF1|ESR1|STMN1|WWTR1|MYC|YAP1|CTNNB1|PRKCB|NOTCH1,128,739|562|322|421|634|598|655|394|517|487|595|370|709|406|475|397|502|547|433|754|610|400|763|499|325|685|541|340|616|484|613|343|427|352|661|646|373|625|520|733|316|385|334|445|361|469|553|727|760|439|673|505|523|580|337|571,1.98E-27,,GO:0009968,2.44723700991287,0
246,11,0.0447154471544715,GO Biological Process,,Regulation of mononuclear cell proliferation,0.0001,IGFBP2|ATM|BID|PTEN|SYK|BCL2L1|ANXA1|TFRC|BCL2|CDKN1A|CTNNB1,128,598|475|763|373|382|385|565|319|553|604|580,0.00000543,,GO:0032944,0.4,0
112,5,0.0446428571428571,GO Biological Process,,Negative regulation of protein catabolic process,0.0203,EGFR|NRG1|SMAD3|PARK7|SMAD4,128,406|502|538|340|616,0.0022,,GO:0042177,0.169250396208679,0
112,5,0.0446428571428571,GO Biological Process,,Positive regulation of ubiquitin-dependent protein catabolic process,0.0203,XBP1|CAV1|PTEN|HSPA1A|MAPK9,128,739|685|373|316|403,0.0022,,GO:2000060,0.169250396208679,0
1726,77,0.044611819235226,GO Biological Process,,Regulation of intracellular signal transduction,9.28E-37,MAPK1|XBP1|TSC2|MAPK14|SNAI1|CCNB1|PRDX1|BRD4|KDR|PIK3CA|ERBB3|CDH2|TP53|EGFR|ATM|PDCD4|NRG1|KIT|ARAF|BAX|RICTOR|TSC1|AXL|MAP2K1|RPTOR|DVL3|MET|BID|STK11|PRKCD|CAV1|PARK7|SMAD4|FOXM1|NF2|PRKAA1|FN1|COPS5|CASP8|MTOR|BECN1|TGM2|PARP1|JUN|PREX1|PTEN|SRC|AR|HSPA1A|SYK|BCL2L1|ERRFI1|GATA3|BRCA2|CHEK2|SQSTM1|AKT1S1|TFRC|BCL2L11|BAD|YWHAZ|GAPDH|BCL2|CHEK1|SHC1|RAF1|ESR1|PRKCA|STMN1|BRAF|BIRC2|LCK|MYC|RAD51|CTNNB1|PRKCB|NOTCH1,128,622|739|562|634|655|457|415|517|460|715|487|370|709|406|475|397|502|514|628|547|478|433|670|559|676|346|400|763|499|325|685|340|616|484|613|343|703|364|427|352|430|535|409|688|718|373|625|733|316|382|385|334|445|751|361|412|469|319|586|493|664|526|553|442|607|727|760|706|439|694|391|511|505|658|580|337|571,1.89E-39,,GO:1902531,3.60324520237811,0
314,14,0.0445859872611465,GO Biological Process,,Regulation of cellular response to growth factor stimulus,0.00000675,XBP1|KDR|GATA6|TP53|STK11|SMAD3|CAV1|SMAD4|HSPA1A|GATA3|ACVRL1|CTNNB1|PRKCB|NOTCH1,128,739|460|631|709|499|538|685|616|316|445|712|580|337|571,0.000000282,,GO:0090287,0.517069622716898,0
135,6,0.0444444444444444,GO Biological Process,,Regulation of fat cell differentiation,0.0087,XBP1|MAPK14|SMAD3|GATA3|WWTR1|YAP1,128,739|634|538|445|673|523,0.00082,,GO:0045598,0.206048074738138,0
676,30,0.0443786982248521,GO Biological Process,,Embryo development ending in birth or egg hatching,1.28E-12,MAPK1|MYH9|TSC2|MSH2|SNAI1|CCNB1|GATA6|TP53|EGFR|ATM|RICTOR|TSC1|MAP2K1|DVL3|SMAD3|SMAD4|CASP8|YBX1|AR|BCL2L1|GATA3|BRCA2|ACVRL1|BCL2L11|SETD2|CHEK1|BAP1|YAP1|CTNNB1|NOTCH1,128,622|436|562|736|655|457|631|709|406|475|478|433|559|346|538|616|427|592|733|385|445|751|712|586|532|442|379|523|580|571,2.23E-14,,GO:0009792,1.18927900303521,0
654,29,0.0443425076452599,GO Biological Process,,Chordate embryonic development,3.57E-12,MAPK1|MYH9|TSC2|MSH2|SNAI1|CCNB1|GATA6|TP53|EGFR|ATM|TSC1|MAP2K1|DVL3|SMAD3|SMAD4|CASP8|YBX1|AR|BCL2L1|GATA3|BRCA2|ACVRL1|BCL2L11|SETD2|CHEK1|BAP1|YAP1|CTNNB1|NOTCH1,128,622|436|562|736|655|457|631|709|406|475|433|559|346|538|616|427|592|733|385|445|751|712|586|532|442|379|523|580|571,6.55E-14,,GO:0043009,1.14473317838878,0
835,37,0.044311377245509,GO Biological Process,,Cell cycle process,9.32E-16,ERCC1|MYH9|RPS6KB1|CCND1|CDKN1B|MSH2|MSH6|CCNB1|CCNE1|BRD4|RB1|GATA6|TP53|ATM|STK11|MRE11|EIF4EBP1|FOXM1|BECN1|PCNA|BRCA2|RPS6|CHEK2|BCL2L11|CDK1|BCL2|CDKN1A|SETD2|CHEK1|PRKCA|STMN1|EIF4E|CCNE2|MYC|RAD51|CTNNB1|PRKCB,128,730|436|421|481|583|736|388|457|742|517|595|631|709|475|499|679|748|484|430|376|751|682|361|586|637|553|604|532|442|706|439|745|772|505|658|580|337,1.2E-17,,GO:0022402,1.5030584087646,0
113,5,0.0442477876106195,GO Biological Process,,Regulation of interleukin-1 production,0.021,STAT3|SMAD3|CASP8|ANXA1|ERRFI1,128,691|538|427|565|334,0.0023,,GO:0032652,0.167778070526608,0
1018,45,0.0442043222003929,GO Biological Process,,Positive regulation of protein modification process,1.76E-19,MAPK1|XBP1|CCND1|CDKN1B|CCNB1|BRD4|KDR|PIK3CA|ERBB3|TP53|EGFR|ATM|NRG1|KIT|ARAF|RICTOR|MAP2K1|RPTOR|DVL3|STK11|MRE11|PRKCD|CAV1|PARK7|SMAD4|PRKAA1|MTOR|PTEN|SRC|SYK|GATA3|CHEK2|ACVRL1|SQSTM1|XRCC5|TFRC|BCL2|CDKN1A|MAPK9|RAF1|EIF4G1|BRAF|PECAM1|BIRC2|CTNNB1,128,622|739|481|583|457|517|460|715|487|709|406|475|502|514|628|478|559|676|346|499|679|325|685|340|616|343|352|373|625|382|445|361|712|412|574|319|553|604|403|727|544|694|667|391|580,1.63E-21,,GO:0031401,1.87544873321859,0
181,8,0.0441988950276243,GO Biological Process,,Cellular response to xenobiotic stimulus,0.0015,RB1|TP53|PRKAA1|PCNA|CHEK2|TFRC|BRAF|MYC,128,595|709|343|376|361|319|694|505,0.00012,,GO:0071466,0.282390874094432,0
136,6,0.0441176470588235,GO Biological Process,,Regulation of DNA replication,0.009,TP53|EGFR|PCNA|BRCA2|ACVRL1|CDK1,128,709|406|376|751|712|637,0.00085,,GO:0006275,0.204575749056067,0
159,7,0.0440251572327044,GO Biological Process,,Eye morphogenesis,0.0038,KDR|STAT3|BAX|BAK1|BCL2|CTNNB1|NOTCH1,128,460|691|547|520|553|580|571,0.00032,,GO:0048592,0.242021640338319,0
296,13,0.0439189189189189,GO Biological Process,,Kidney development,0.0000195,BAX|TSC1|SMAD1|SMAD3|SMAD4|GATA3|BCL2L11|BCL2|WWTR1|PECAM1|MYC|CTNNB1|NOTCH1,128,547|433|700|538|616|445|586|553|673|667|505|580|571,0.000000898,,GO:0001822,0.470996538863748,0
114,5,0.043859649122807,GO Biological Process,,Double-strand break repair via homologous recombination,0.0217,XRCC1|ATM|MRE11|BRCA2|RAD51,128,769|475|679|751|658,0.0024,,GO:0000724,0.166354026615147,0
